"id_tempo","data","ano","mes","dia_mes"
1607,"2004-05-25",2004,5,25
1608,"2004-05-26",2004,5,26
1609,"2004-05-27",2004,5,27
1610,"2004-05-28",2004,5,28
1611,"2004-05-29",2004,5,29
1612,"2004-05-30",2004,5,30
1613,"2004-05-31",2004,5,31
1614,"2004-06-01",2004,6,1
1615,"2004-06-02",2004,6,2
1616,"2004-06-03",2004,6,3
1617,"2004-06-04",2004,6,4
1618,"2004-06-05",2004,6,5
1619,"2004-06-06",2004,6,6
1620,"2004-06-07",2004,6,7
1621,"2004-06-08",2004,6,8
1622,"2004-06-09",2004,6,9
1623,"2004-06-10",2004,6,10
1624,"2004-06-11",2004,6,11
1625,"2004-06-12",2004,6,12
1626,"2004-06-13",2004,6,13
1627,"2004-06-14",2004,6,14
1628,"2004-06-15",2004,6,15
1629,"2004-06-16",2004,6,16
1630,"2004-06-17",2004,6,17
1631,"2004-06-18",2004,6,18
1632,"2004-06-19",2004,6,19
1633,"2004-06-20",2004,6,20
1634,"2004-06-21",2004,6,21
1635,"2004-06-22",2004,6,22
1636,"2004-06-23",2004,6,23
1637,"2004-06-24",2004,6,24
1638,"2004-06-25",2004,6,25
1639,"2004-06-26",2004,6,26
1640,"2004-06-27",2004,6,27
1641,"2004-06-28",2004,6,28
1642,"2004-06-29",2004,6,29
1643,"2004-06-30",2004,6,30
1644,"2004-07-01",2004,7,1
1645,"2004-07-02",2004,7,2
1646,"2004-07-03",2004,7,3
1647,"2004-07-04",2004,7,4
1648,"2004-07-05",2004,7,5
1649,"2004-07-06",2004,7,6
1650,"2004-07-07",2004,7,7
1651,"2004-07-08",2004,7,8
1652,"2004-07-09",2004,7,9
1653,"2004-07-10",2004,7,10
1654,"2004-07-11",2004,7,11
1655,"2004-07-12",2004,7,12
1656,"2004-07-13",2004,7,13
1657,"2004-07-14",2004,7,14
1658,"2004-07-15",2004,7,15
1659,"2004-07-16",2004,7,16
1660,"2004-07-17",2004,7,17
1661,"2004-07-18",2004,7,18
1662,"2004-07-19",2004,7,19
1663,"2004-07-20",2004,7,20
1664,"2004-07-21",2004,7,21
1665,"2004-07-22",2004,7,22
1666,"2004-07-23",2004,7,23
1667,"2004-07-24",2004,7,24
1668,"2004-07-25",2004,7,25
1669,"2004-07-26",2004,7,26
1670,"2004-07-27",2004,7,27
1671,"2004-07-28",2004,7,28
1672,"2004-07-29",2004,7,29
1673,"2004-07-30",2004,7,30
1674,"2004-07-31",2004,7,31
1675,"2004-08-01",2004,8,1
1676,"2004-08-02",2004,8,2
1677,"2004-08-03",2004,8,3
1678,"2004-08-04",2004,8,4
1679,"2004-08-05",2004,8,5
1680,"2004-08-06",2004,8,6
1681,"2004-08-07",2004,8,7
1682,"2004-08-08",2004,8,8
1683,"2004-08-09",2004,8,9
1684,"2004-08-10",2004,8,10
1685,"2004-08-11",2004,8,11
1686,"2004-08-12",2004,8,12
1687,"2004-08-13",2004,8,13
1688,"2004-08-14",2004,8,14
1689,"2004-08-15",2004,8,15
1690,"2004-08-16",2004,8,16
1691,"2004-08-17",2004,8,17
1692,"2004-08-18",2004,8,18
1693,"2004-08-19",2004,8,19
1694,"2004-08-20",2004,8,20
1695,"2004-08-21",2004,8,21
1696,"2004-08-22",2004,8,22
1697,"2004-08-23",2004,8,23
1698,"2004-08-24",2004,8,24
1699,"2004-08-25",2004,8,25
1700,"2004-08-26",2004,8,26
1701,"2004-08-27",2004,8,27
1702,"2004-08-28",2004,8,28
1703,"2004-08-29",2004,8,29
1704,"2004-08-30",2004,8,30
1705,"2004-08-31",2004,8,31
1706,"2004-09-01",2004,9,1
1707,"2004-09-02",2004,9,2
1708,"2004-09-03",2004,9,3
1709,"2004-09-04",2004,9,4
1710,"2004-09-05",2004,9,5
1711,"2004-09-06",2004,9,6
1712,"2004-09-07",2004,9,7
1713,"2004-09-08",2004,9,8
1714,"2004-09-09",2004,9,9
1715,"2004-09-10",2004,9,10
1716,"2004-09-11",2004,9,11
1717,"2004-09-12",2004,9,12
1718,"2004-09-13",2004,9,13
1719,"2004-09-14",2004,9,14
1720,"2004-09-15",2004,9,15
1721,"2004-09-16",2004,9,16
1722,"2004-09-17",2004,9,17
1723,"2004-09-18",2004,9,18
1724,"2004-09-19",2004,9,19
1725,"2004-09-20",2004,9,20
1726,"2004-09-21",2004,9,21
1727,"2004-09-22",2004,9,22
1728,"2004-09-23",2004,9,23
1729,"2004-09-24",2004,9,24
1730,"2004-09-25",2004,9,25
1731,"2004-09-26",2004,9,26
1732,"2004-09-27",2004,9,27
1733,"2004-09-28",2004,9,28
1734,"2004-09-29",2004,9,29
1735,"2004-09-30",2004,9,30
1736,"2004-10-01",2004,10,1
1737,"2004-10-02",2004,10,2
1738,"2004-10-03",2004,10,3
1739,"2004-10-04",2004,10,4
1740,"2004-10-05",2004,10,5
1741,"2004-10-06",2004,10,6
1742,"2004-10-07",2004,10,7
1743,"2004-10-08",2004,10,8
1744,"2004-10-09",2004,10,9
1745,"2004-10-10",2004,10,10
1746,"2004-10-11",2004,10,11
1747,"2004-10-12",2004,10,12
1748,"2004-10-13",2004,10,13
1749,"2004-10-14",2004,10,14
1750,"2004-10-15",2004,10,15
1751,"2004-10-16",2004,10,16
1752,"2004-10-17",2004,10,17
1753,"2004-10-18",2004,10,18
1754,"2004-10-19",2004,10,19
1755,"2004-10-20",2004,10,20
1756,"2004-10-21",2004,10,21
1757,"2004-10-22",2004,10,22
1758,"2004-10-23",2004,10,23
1759,"2004-10-24",2004,10,24
1760,"2004-10-25",2004,10,25
1761,"2004-10-26",2004,10,26
1762,"2004-10-27",2004,10,27
1763,"2004-10-28",2004,10,28
1764,"2004-10-29",2004,10,29
1765,"2004-10-30",2004,10,30
1766,"2004-10-31",2004,10,31
1767,"2004-11-01",2004,11,1
1768,"2004-11-02",2004,11,2
1769,"2004-11-03",2004,11,3
1770,"2004-11-04",2004,11,4
1771,"2004-11-05",2004,11,5
1772,"2004-11-06",2004,11,6
1773,"2004-11-07",2004,11,7
1774,"2004-11-08",2004,11,8
1775,"2004-11-09",2004,11,9
1776,"2004-11-10",2004,11,10
1777,"2004-11-11",2004,11,11
1778,"2004-11-12",2004,11,12
1779,"2004-11-13",2004,11,13
1780,"2004-11-14",2004,11,14
1781,"2004-11-15",2004,11,15
1782,"2004-11-16",2004,11,16
1783,"2004-11-17",2004,11,17
1784,"2004-11-18",2004,11,18
1785,"2004-11-19",2004,11,19
1786,"2004-11-20",2004,11,20
1787,"2004-11-21",2004,11,21
1788,"2004-11-22",2004,11,22
1789,"2004-11-23",2004,11,23
1790,"2004-11-24",2004,11,24
1791,"2004-11-25",2004,11,25
1792,"2004-11-26",2004,11,26
1793,"2004-11-27",2004,11,27
1794,"2004-11-28",2004,11,28
1795,"2004-11-29",2004,11,29
1796,"2004-11-30",2004,11,30
1797,"2004-12-01",2004,12,1
1798,"2004-12-02",2004,12,2
1799,"2004-12-03",2004,12,3
1800,"2004-12-04",2004,12,4
1801,"2004-12-05",2004,12,5
1802,"2004-12-06",2004,12,6
1803,"2004-12-07",2004,12,7
1804,"2004-12-08",2004,12,8
1805,"2004-12-09",2004,12,9
1806,"2004-12-10",2004,12,10
1807,"2004-12-11",2004,12,11
1808,"2004-12-12",2004,12,12
1809,"2004-12-13",2004,12,13
1810,"2004-12-14",2004,12,14
1811,"2004-12-15",2004,12,15
1812,"2004-12-16",2004,12,16
1813,"2004-12-17",2004,12,17
1814,"2004-12-18",2004,12,18
1815,"2004-12-19",2004,12,19
1816,"2004-12-20",2004,12,20
1817,"2004-12-21",2004,12,21
1818,"2004-12-22",2004,12,22
1819,"2004-12-23",2004,12,23
1820,"2004-12-24",2004,12,24
1821,"2004-12-25",2004,12,25
1822,"2004-12-26",2004,12,26
1823,"2004-12-27",2004,12,27
1824,"2004-12-28",2004,12,28
1825,"2004-12-29",2004,12,29
1826,"2004-12-30",2004,12,30
1827,"2004-12-31",2004,12,31
1828,"2005-01-01",2005,1,1
1829,"2005-01-02",2005,1,2
1830,"2005-01-03",2005,1,3
1831,"2005-01-04",2005,1,4
1832,"2005-01-05",2005,1,5
1833,"2005-01-06",2005,1,6
1834,"2005-01-07",2005,1,7
1835,"2005-01-08",2005,1,8
1836,"2005-01-09",2005,1,9
1837,"2005-01-10",2005,1,10
1838,"2005-01-11",2005,1,11
1839,"2005-01-12",2005,1,12
1840,"2005-01-13",2005,1,13
1841,"2005-01-14",2005,1,14
1842,"2005-01-15",2005,1,15
1843,"2005-01-16",2005,1,16
1844,"2005-01-17",2005,1,17
1845,"2005-01-18",2005,1,18
1846,"2005-01-19",2005,1,19
1847,"2005-01-20",2005,1,20
1848,"2005-01-21",2005,1,21
1849,"2005-01-22",2005,1,22
1850,"2005-01-23",2005,1,23
1851,"2005-01-24",2005,1,24
1852,"2005-01-25",2005,1,25
1853,"2005-01-26",2005,1,26
1854,"2005-01-27",2005,1,27
1855,"2005-01-28",2005,1,28
1856,"2005-01-29",2005,1,29
1857,"2005-01-30",2005,1,30
1858,"2005-01-31",2005,1,31
1859,"2005-02-01",2005,2,1
1860,"2005-02-02",2005,2,2
1861,"2005-02-03",2005,2,3
1862,"2005-02-04",2005,2,4
1863,"2005-02-05",2005,2,5
1864,"2005-02-06",2005,2,6
1865,"2005-02-07",2005,2,7
1866,"2005-02-08",2005,2,8
1867,"2005-02-09",2005,2,9
1868,"2005-02-10",2005,2,10
1869,"2005-02-11",2005,2,11
1870,"2005-02-12",2005,2,12
1871,"2005-02-13",2005,2,13
1872,"2005-02-14",2005,2,14
1873,"2005-02-15",2005,2,15
1874,"2005-02-16",2005,2,16
1875,"2005-02-17",2005,2,17
1876,"2005-02-18",2005,2,18
1877,"2005-02-19",2005,2,19
1878,"2005-02-20",2005,2,20
1879,"2005-02-21",2005,2,21
1880,"2005-02-22",2005,2,22
1881,"2005-02-23",2005,2,23
1882,"2005-02-24",2005,2,24
1883,"2005-02-25",2005,2,25
1884,"2005-02-26",2005,2,26
1885,"2005-02-27",2005,2,27
1886,"2005-02-28",2005,2,28
1887,"2005-03-01",2005,3,1
1888,"2005-03-02",2005,3,2
1889,"2005-03-03",2005,3,3
1890,"2005-03-04",2005,3,4
1891,"2005-03-05",2005,3,5
1892,"2005-03-06",2005,3,6
1893,"2005-03-07",2005,3,7
1894,"2005-03-08",2005,3,8
1895,"2005-03-09",2005,3,9
1896,"2005-03-10",2005,3,10
1897,"2005-03-11",2005,3,11
1898,"2005-03-12",2005,3,12
1899,"2005-03-13",2005,3,13
1900,"2005-03-14",2005,3,14
1901,"2005-03-15",2005,3,15
1902,"2005-03-16",2005,3,16
1903,"2005-03-17",2005,3,17
1904,"2005-03-18",2005,3,18
1905,"2005-03-19",2005,3,19
1906,"2005-03-20",2005,3,20
1907,"2005-03-21",2005,3,21
1908,"2005-03-22",2005,3,22
1909,"2005-03-23",2005,3,23
1910,"2005-03-24",2005,3,24
1911,"2005-03-25",2005,3,25
1912,"2005-03-26",2005,3,26
1913,"2005-03-27",2005,3,27
1914,"2005-03-28",2005,3,28
1915,"2005-03-29",2005,3,29
1916,"2005-03-30",2005,3,30
1917,"2005-03-31",2005,3,31
1918,"2005-04-01",2005,4,1
1919,"2005-04-02",2005,4,2
1920,"2005-04-03",2005,4,3
1921,"2005-04-04",2005,4,4
1922,"2005-04-05",2005,4,5
1923,"2005-04-06",2005,4,6
1924,"2005-04-07",2005,4,7
1925,"2005-04-08",2005,4,8
1926,"2005-04-09",2005,4,9
1927,"2005-04-10",2005,4,10
1928,"2005-04-11",2005,4,11
1929,"2005-04-12",2005,4,12
1930,"2005-04-13",2005,4,13
1931,"2005-04-14",2005,4,14
1932,"2005-04-15",2005,4,15
1933,"2005-04-16",2005,4,16
1934,"2005-04-17",2005,4,17
1935,"2005-04-18",2005,4,18
1936,"2005-04-19",2005,4,19
1937,"2005-04-20",2005,4,20
1938,"2005-04-21",2005,4,21
1939,"2005-04-22",2005,4,22
1940,"2005-04-23",2005,4,23
1941,"2005-04-24",2005,4,24
1942,"2005-04-25",2005,4,25
1943,"2005-04-26",2005,4,26
1944,"2005-04-27",2005,4,27
1945,"2005-04-28",2005,4,28
1946,"2005-04-29",2005,4,29
1947,"2005-04-30",2005,4,30
1948,"2005-05-01",2005,5,1
1949,"2005-05-02",2005,5,2
1950,"2005-05-03",2005,5,3
1951,"2005-05-04",2005,5,4
1952,"2005-05-05",2005,5,5
1953,"2005-05-06",2005,5,6
1954,"2005-05-07",2005,5,7
1955,"2005-05-08",2005,5,8
1956,"2005-05-09",2005,5,9
1957,"2005-05-10",2005,5,10
1958,"2005-05-11",2005,5,11
1959,"2005-05-12",2005,5,12
1960,"2005-05-13",2005,5,13
1961,"2005-05-14",2005,5,14
1962,"2005-05-15",2005,5,15
1963,"2005-05-16",2005,5,16
1964,"2005-05-17",2005,5,17
1965,"2005-05-18",2005,5,18
1966,"2005-05-19",2005,5,19
1967,"2005-05-20",2005,5,20
1968,"2005-05-21",2005,5,21
1969,"2005-05-22",2005,5,22
1970,"2005-05-23",2005,5,23
1971,"2005-05-24",2005,5,24
1972,"2005-05-25",2005,5,25
1973,"2005-05-26",2005,5,26
1974,"2005-05-27",2005,5,27
1975,"2005-05-28",2005,5,28
1976,"2005-05-29",2005,5,29
1977,"2005-05-30",2005,5,30
1978,"2005-05-31",2005,5,31
1979,"2005-06-01",2005,6,1
1980,"2005-06-02",2005,6,2
1981,"2005-06-03",2005,6,3
1982,"2005-06-04",2005,6,4
1983,"2005-06-05",2005,6,5
1984,"2005-06-06",2005,6,6
1985,"2005-06-07",2005,6,7
1986,"2005-06-08",2005,6,8
1987,"2005-06-09",2005,6,9
1988,"2005-06-10",2005,6,10
1989,"2005-06-11",2005,6,11
1990,"2005-06-12",2005,6,12
1991,"2005-06-13",2005,6,13
1992,"2005-06-14",2005,6,14
1993,"2005-06-15",2005,6,15
1994,"2005-06-16",2005,6,16
1995,"2005-06-17",2005,6,17
1996,"2005-06-18",2005,6,18
1997,"2005-06-19",2005,6,19
1998,"2005-06-20",2005,6,20
1999,"2005-06-21",2005,6,21
2000,"2005-06-22",2005,6,22
2001,"2005-06-23",2005,6,23
2002,"2005-06-24",2005,6,24
2003,"2005-06-25",2005,6,25
2004,"2005-06-26",2005,6,26
2005,"2005-06-27",2005,6,27
2006,"2005-06-28",2005,6,28
2007,"2005-06-29",2005,6,29
2008,"2005-06-30",2005,6,30
2009,"2005-07-01",2005,7,1
2010,"2005-07-02",2005,7,2
2011,"2005-07-03",2005,7,3
2012,"2005-07-04",2005,7,4
2013,"2005-07-05",2005,7,5
2014,"2005-07-06",2005,7,6
2015,"2005-07-07",2005,7,7
2016,"2005-07-08",2005,7,8
2017,"2005-07-09",2005,7,9
2018,"2005-07-10",2005,7,10
2019,"2005-07-11",2005,7,11
2020,"2005-07-12",2005,7,12
2021,"2005-07-13",2005,7,13
2022,"2005-07-14",2005,7,14
2023,"2005-07-15",2005,7,15
2024,"2005-07-16",2005,7,16
2025,"2005-07-17",2005,7,17
2026,"2005-07-18",2005,7,18
2027,"2005-07-19",2005,7,19
2028,"2005-07-20",2005,7,20
2029,"2005-07-21",2005,7,21
2030,"2005-07-22",2005,7,22
2031,"2005-07-23",2005,7,23
2032,"2005-07-24",2005,7,24
2033,"2005-07-25",2005,7,25
2034,"2005-07-26",2005,7,26
2035,"2005-07-27",2005,7,27
2036,"2005-07-28",2005,7,28
2037,"2005-07-29",2005,7,29
2038,"2005-07-30",2005,7,30
2039,"2005-07-31",2005,7,31
2040,"2005-08-01",2005,8,1
2041,"2005-08-02",2005,8,2
2042,"2005-08-03",2005,8,3
2043,"2005-08-04",2005,8,4
2044,"2005-08-05",2005,8,5
2045,"2005-08-06",2005,8,6
2046,"2005-08-07",2005,8,7
2047,"2005-08-08",2005,8,8
2048,"2005-08-09",2005,8,9
2049,"2005-08-10",2005,8,10
2050,"2005-08-11",2005,8,11
2051,"2005-08-12",2005,8,12
2052,"2005-08-13",2005,8,13
2053,"2005-08-14",2005,8,14
2054,"2005-08-15",2005,8,15
2055,"2005-08-16",2005,8,16
2056,"2005-08-17",2005,8,17
2057,"2005-08-18",2005,8,18
2058,"2005-08-19",2005,8,19
2059,"2005-08-20",2005,8,20
2060,"2005-08-21",2005,8,21
2061,"2005-08-22",2005,8,22
2062,"2005-08-23",2005,8,23
2063,"2005-08-24",2005,8,24
2064,"2005-08-25",2005,8,25
2065,"2005-08-26",2005,8,26
2066,"2005-08-27",2005,8,27
2067,"2005-08-28",2005,8,28
2068,"2005-08-29",2005,8,29
2069,"2005-08-30",2005,8,30
2070,"2005-08-31",2005,8,31
2071,"2005-09-01",2005,9,1
2072,"2005-09-02",2005,9,2
2073,"2005-09-03",2005,9,3
2074,"2005-09-04",2005,9,4
2075,"2005-09-05",2005,9,5
2076,"2005-09-06",2005,9,6
2077,"2005-09-07",2005,9,7
2078,"2005-09-08",2005,9,8
2079,"2005-09-09",2005,9,9
2080,"2005-09-10",2005,9,10
2081,"2005-09-11",2005,9,11
2082,"2005-09-12",2005,9,12
2083,"2005-09-13",2005,9,13
2084,"2005-09-14",2005,9,14
2085,"2005-09-15",2005,9,15
2086,"2005-09-16",2005,9,16
2087,"2005-09-17",2005,9,17
2088,"2005-09-18",2005,9,18
2089,"2005-09-19",2005,9,19
2090,"2005-09-20",2005,9,20
2091,"2005-09-21",2005,9,21
2092,"2005-09-22",2005,9,22
2093,"2005-09-23",2005,9,23
2094,"2005-09-24",2005,9,24
2095,"2005-09-25",2005,9,25
2096,"2005-09-26",2005,9,26
2097,"2005-09-27",2005,9,27
2098,"2005-09-28",2005,9,28
2099,"2005-09-29",2005,9,29
2100,"2005-09-30",2005,9,30
2101,"2005-10-01",2005,10,1
2102,"2005-10-02",2005,10,2
2103,"2005-10-03",2005,10,3
2104,"2005-10-04",2005,10,4
2105,"2005-10-05",2005,10,5
2106,"2005-10-06",2005,10,6
2107,"2005-10-07",2005,10,7
2108,"2005-10-08",2005,10,8
2109,"2005-10-09",2005,10,9
2110,"2005-10-10",2005,10,10
2111,"2005-10-11",2005,10,11
2112,"2005-10-12",2005,10,12
2113,"2005-10-13",2005,10,13
2114,"2005-10-14",2005,10,14
2115,"2005-10-15",2005,10,15
2116,"2005-10-16",2005,10,16
2117,"2005-10-17",2005,10,17
2118,"2005-10-18",2005,10,18
2119,"2005-10-19",2005,10,19
2120,"2005-10-20",2005,10,20
2121,"2005-10-21",2005,10,21
2122,"2005-10-22",2005,10,22
2123,"2005-10-23",2005,10,23
2124,"2005-10-24",2005,10,24
2125,"2005-10-25",2005,10,25
2126,"2005-10-26",2005,10,26
2127,"2005-10-27",2005,10,27
2128,"2005-10-28",2005,10,28
2129,"2005-10-29",2005,10,29
2130,"2005-10-30",2005,10,30
2131,"2005-10-31",2005,10,31
2132,"2005-11-01",2005,11,1
2133,"2005-11-02",2005,11,2
2134,"2005-11-03",2005,11,3
2135,"2005-11-04",2005,11,4
2136,"2005-11-05",2005,11,5
2137,"2005-11-06",2005,11,6
2138,"2005-11-07",2005,11,7
2139,"2005-11-08",2005,11,8
2140,"2005-11-09",2005,11,9
2141,"2005-11-10",2005,11,10
2142,"2005-11-11",2005,11,11
2143,"2005-11-12",2005,11,12
2144,"2005-11-13",2005,11,13
2145,"2005-11-14",2005,11,14
2146,"2005-11-15",2005,11,15
2147,"2005-11-16",2005,11,16
2148,"2005-11-17",2005,11,17
2149,"2005-11-18",2005,11,18
2150,"2005-11-19",2005,11,19
2151,"2005-11-20",2005,11,20
2152,"2005-11-21",2005,11,21
2153,"2005-11-22",2005,11,22
2154,"2005-11-23",2005,11,23
2155,"2005-11-24",2005,11,24
2156,"2005-11-25",2005,11,25
2157,"2005-11-26",2005,11,26
2158,"2005-11-27",2005,11,27
2159,"2005-11-28",2005,11,28
2160,"2005-11-29",2005,11,29
2161,"2005-11-30",2005,11,30
2162,"2005-12-01",2005,12,1
2163,"2005-12-02",2005,12,2
2164,"2005-12-03",2005,12,3
2165,"2005-12-04",2005,12,4
2166,"2005-12-05",2005,12,5
2167,"2005-12-06",2005,12,6
2168,"2005-12-07",2005,12,7
2169,"2005-12-08",2005,12,8
2170,"2005-12-09",2005,12,9
2171,"2005-12-10",2005,12,10
2172,"2005-12-11",2005,12,11
2173,"2005-12-12",2005,12,12
2174,"2005-12-13",2005,12,13
2175,"2005-12-14",2005,12,14
2176,"2005-12-15",2005,12,15
2177,"2005-12-16",2005,12,16
2178,"2005-12-17",2005,12,17
2179,"2005-12-18",2005,12,18
2180,"2005-12-19",2005,12,19
2181,"2005-12-20",2005,12,20
2182,"2005-12-21",2005,12,21
2183,"2005-12-22",2005,12,22
2184,"2005-12-23",2005,12,23
2185,"2005-12-24",2005,12,24
2186,"2005-12-25",2005,12,25
2187,"2005-12-26",2005,12,26
2188,"2005-12-27",2005,12,27
2189,"2005-12-28",2005,12,28
2190,"2005-12-29",2005,12,29
2191,"2005-12-30",2005,12,30
2192,"2005-12-31",2005,12,31
2193,"2006-01-01",2006,1,1
2194,"2006-01-02",2006,1,2
2195,"2006-01-03",2006,1,3
2196,"2006-01-04",2006,1,4
2197,"2006-01-05",2006,1,5
2198,"2006-01-06",2006,1,6
2199,"2006-01-07",2006,1,7
2200,"2006-01-08",2006,1,8
2201,"2006-01-09",2006,1,9
2202,"2006-01-10",2006,1,10
2203,"2006-01-11",2006,1,11
2204,"2006-01-12",2006,1,12
2205,"2006-01-13",2006,1,13
2206,"2006-01-14",2006,1,14
2207,"2006-01-15",2006,1,15
2208,"2006-01-16",2006,1,16
2209,"2006-01-17",2006,1,17
2210,"2006-01-18",2006,1,18
2211,"2006-01-19",2006,1,19
2212,"2006-01-20",2006,1,20
2213,"2006-01-21",2006,1,21
2214,"2006-01-22",2006,1,22
2215,"2006-01-23",2006,1,23
2216,"2006-01-24",2006,1,24
2217,"2006-01-25",2006,1,25
2218,"2006-01-26",2006,1,26
2219,"2006-01-27",2006,1,27
2220,"2006-01-28",2006,1,28
2221,"2006-01-29",2006,1,29
2222,"2006-01-30",2006,1,30
2223,"2006-01-31",2006,1,31
2224,"2006-02-01",2006,2,1
2225,"2006-02-02",2006,2,2
2226,"2006-02-03",2006,2,3
2227,"2006-02-04",2006,2,4
2228,"2006-02-05",2006,2,5
2229,"2006-02-06",2006,2,6
2230,"2006-02-07",2006,2,7
2231,"2006-02-08",2006,2,8
2232,"2006-02-09",2006,2,9
2233,"2006-02-10",2006,2,10
2234,"2006-02-11",2006,2,11
2235,"2006-02-12",2006,2,12
2236,"2006-02-13",2006,2,13
2237,"2006-02-14",2006,2,14
2238,"2006-02-15",2006,2,15
2239,"2006-02-16",2006,2,16
2240,"2006-02-17",2006,2,17
2241,"2006-02-18",2006,2,18
2242,"2006-02-19",2006,2,19
2243,"2006-02-20",2006,2,20
2244,"2006-02-21",2006,2,21
2245,"2006-02-22",2006,2,22
2246,"2006-02-23",2006,2,23
2247,"2006-02-24",2006,2,24
2248,"2006-02-25",2006,2,25
2249,"2006-02-26",2006,2,26
2250,"2006-02-27",2006,2,27
2251,"2006-02-28",2006,2,28
2252,"2006-03-01",2006,3,1
2253,"2006-03-02",2006,3,2
2254,"2006-03-03",2006,3,3
2255,"2006-03-04",2006,3,4
2256,"2006-03-05",2006,3,5
2257,"2006-03-06",2006,3,6
2258,"2006-03-07",2006,3,7
2259,"2006-03-08",2006,3,8
2260,"2006-03-09",2006,3,9
2261,"2006-03-10",2006,3,10
2262,"2006-03-11",2006,3,11
2263,"2006-03-12",2006,3,12
2264,"2006-03-13",2006,3,13
2265,"2006-03-14",2006,3,14
2266,"2006-03-15",2006,3,15
2267,"2006-03-16",2006,3,16
2268,"2006-03-17",2006,3,17
2269,"2006-03-18",2006,3,18
2270,"2006-03-19",2006,3,19
2271,"2006-03-20",2006,3,20
2272,"2006-03-21",2006,3,21
2273,"2006-03-22",2006,3,22
2274,"2006-03-23",2006,3,23
2275,"2006-03-24",2006,3,24
2276,"2006-03-25",2006,3,25
2277,"2006-03-26",2006,3,26
2278,"2006-03-27",2006,3,27
2279,"2006-03-28",2006,3,28
2280,"2006-03-29",2006,3,29
2281,"2006-03-30",2006,3,30
2282,"2006-03-31",2006,3,31
2283,"2006-04-01",2006,4,1
2284,"2006-04-02",2006,4,2
2285,"2006-04-03",2006,4,3
2286,"2006-04-04",2006,4,4
2287,"2006-04-05",2006,4,5
2288,"2006-04-06",2006,4,6
2289,"2006-04-07",2006,4,7
2290,"2006-04-08",2006,4,8
2291,"2006-04-09",2006,4,9
2292,"2006-04-10",2006,4,10
2293,"2006-04-11",2006,4,11
2294,"2006-04-12",2006,4,12
2295,"2006-04-13",2006,4,13
2296,"2006-04-14",2006,4,14
2297,"2006-04-15",2006,4,15
2298,"2006-04-16",2006,4,16
2299,"2006-04-17",2006,4,17
2300,"2006-04-18",2006,4,18
2301,"2006-04-19",2006,4,19
2302,"2006-04-20",2006,4,20
2303,"2006-04-21",2006,4,21
2304,"2006-04-22",2006,4,22
2305,"2006-04-23",2006,4,23
2306,"2006-04-24",2006,4,24
2307,"2006-04-25",2006,4,25
2308,"2006-04-26",2006,4,26
2309,"2006-04-27",2006,4,27
2310,"2006-04-28",2006,4,28
2311,"2006-04-29",2006,4,29
2312,"2006-04-30",2006,4,30
2313,"2006-05-01",2006,5,1
2314,"2006-05-02",2006,5,2
2315,"2006-05-03",2006,5,3
2316,"2006-05-04",2006,5,4
2317,"2006-05-05",2006,5,5
2318,"2006-05-06",2006,5,6
2319,"2006-05-07",2006,5,7
2320,"2006-05-08",2006,5,8
2321,"2006-05-09",2006,5,9
2322,"2006-05-10",2006,5,10
2323,"2006-05-11",2006,5,11
2324,"2006-05-12",2006,5,12
2325,"2006-05-13",2006,5,13
2326,"2006-05-14",2006,5,14
2327,"2006-05-15",2006,5,15
2328,"2006-05-16",2006,5,16
2329,"2006-05-17",2006,5,17
2330,"2006-05-18",2006,5,18
2331,"2006-05-19",2006,5,19
2332,"2006-05-20",2006,5,20
2333,"2006-05-21",2006,5,21
2334,"2006-05-22",2006,5,22
2335,"2006-05-23",2006,5,23
2336,"2006-05-24",2006,5,24
2337,"2006-05-25",2006,5,25
2338,"2006-05-26",2006,5,26
2339,"2006-05-27",2006,5,27
2340,"2006-05-28",2006,5,28
2341,"2006-05-29",2006,5,29
2342,"2006-05-30",2006,5,30
2343,"2006-05-31",2006,5,31
2344,"2006-06-01",2006,6,1
2345,"2006-06-02",2006,6,2
2346,"2006-06-03",2006,6,3
2347,"2006-06-04",2006,6,4
2348,"2006-06-05",2006,6,5
2349,"2006-06-06",2006,6,6
2350,"2006-06-07",2006,6,7
2351,"2006-06-08",2006,6,8
2352,"2006-06-09",2006,6,9
2353,"2006-06-10",2006,6,10
2354,"2006-06-11",2006,6,11
2355,"2006-06-12",2006,6,12
2356,"2006-06-13",2006,6,13
2357,"2006-06-14",2006,6,14
2358,"2006-06-15",2006,6,15
2359,"2006-06-16",2006,6,16
2360,"2006-06-17",2006,6,17
2361,"2006-06-18",2006,6,18
2362,"2006-06-19",2006,6,19
2363,"2006-06-20",2006,6,20
2364,"2006-06-21",2006,6,21
2365,"2006-06-22",2006,6,22
2366,"2006-06-23",2006,6,23
2367,"2006-06-24",2006,6,24
2368,"2006-06-25",2006,6,25
2369,"2006-06-26",2006,6,26
2370,"2006-06-27",2006,6,27
2371,"2006-06-28",2006,6,28
2372,"2006-06-29",2006,6,29
2373,"2006-06-30",2006,6,30
2374,"2006-07-01",2006,7,1
2375,"2006-07-02",2006,7,2
2376,"2006-07-03",2006,7,3
2377,"2006-07-04",2006,7,4
2378,"2006-07-05",2006,7,5
2379,"2006-07-06",2006,7,6
2380,"2006-07-07",2006,7,7
2381,"2006-07-08",2006,7,8
2382,"2006-07-09",2006,7,9
